<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20260228,010000,1.18122,1.18122,1.18122,1.18122,0
20260301,210000,1.17781,1.17843,1.17606,1.17631,301
20260301,220000,1.17628,1.17692,1.17543,1.17561,505
20260301,230000,1.17561,1.1766,1.17547,1.17653,327
20260302,000000,1.17624,1.17724,1.17609,1.17721,217
20260302,010000,1.17711,1.17785,1.17562,1.17733,8779
20260302,020000,1.17753,1.17876,1.17565,1.17589,85582
20260302,030000,1.17589,1.17781,1.17558,1.17772,77511
20260302,040000,1.17772,1.17944,1.17749,1.17918,82707
20260302,050000,1.17918,1.17934,1.17806,1.17885,52358
20260302,060000,1.17885,1.17959,1.17879,1.17885,39386
20260302,070000,1.17888,1.17903,1.17814,1.17864,30611
20260302,080000,1.17863,1.17863,1.17658,1.17659,41848
20260302,090000,1.17661,1.17667,1.17299,1.17318,87416
20260302,100000,1.17318,1.17344,1.17031,1.17161,120305
20260302,110000,1.17161,1.1724,1.16977,1.17223,120162
20260302,120000,1.1722,1.17437,1.17209,1.17329,93946
20260302,130000,1.17329,1.17474,1.17326,1.17383,75544
20260302,140000,1.17385,1.17413,1.1726,1.17331,66407
20260302,150000,1.17331,1.1734,1.17018,1.17036,92549
20260302,160000,1.17036,1.17183,1.1695,1.16983,113974
20260302,170000,1.16983,1.17239,1.16947,1.17167,134145
20260302,180000,1.17123,1.17167,1.16796,1.16799,142862
20260302,190000,1.16799,1.16943,1.16715,1.16894,119193
20260302,200000,1.16894,1.17078,1.16863,1.17069,82217
20260302,210000,1.1707,1.17074,1.16865,1.16944,58848
20260302,220000,1.16943,1.17134,1.16937,1.1711,59055
20260302,230000,1.17112,1.1831,1.16781,1.169,110159
20260303,000000,1.169,1.1822,1.16854,1.1687,23494
20260303,010000,1.16869,1.1804,1.16804,1.16858,4714
20260303,020000,1.16856,1.16983,1.16848,1.16944,23248
20260303,030000,1.16944,1.1696,1.16861,1.16951,42366
20260303,040000,1.16951,1.17069,1.16919,1.16967,76319
20260303,050000,1.16967,1.1699,1.16855,1.1694,76448
20260303,060000,1.16943,1.16975,1.16859,1.16901,47872
20260303,070000,1.16901,1.16935,1.1679,1.16809,46593
20260303,080000,1.16809,1.1685,1.16647,1.16664,74302
20260303,090000,1.16664,1.16717,1.16616,1.16692,74357
20260303,100000,1.16689,1.16692,1.16423,1.16434,98347
20260303,110000,1.16434,1.16461,1.16175,1.16226,135875
20260303,120000,1.16229,1.16291,1.15982,1.16048,129393
20260303,130000,1.16048,1.1613,1.15887,1.15914,116190
20260303,140000,1.15916,1.16036,1.15818,1.15971,135293
20260303,150000,1.15971,1.16154,1.15898,1.16127,121409
20260303,160000,1.16126,1.1615,1.15899,1.15904,118938
20260303,170000,1.15904,1.15995,1.15647,1.15674,163402
20260303,180000,1.15674,1.1585,1.153,1.15728,215203
20260303,190000,1.15728,1.16061,1.1569,1.16028,180151
20260303,200000,1.16028,1.16034,1.15864,1.15902,135433
20260303,210000,1.15903,1.16221,1.15896,1.16155,109639
20260303,220000,1.16154,1.16259,1.15995,1.16123,124993
20260303,230000,1.16122,1.1822,1.1611,1.16174,89795
20260304,000000,1.16174,1.16183,1.16092,1.16117,31013
20260304,010000,1.16115,1.16161,1.16084,1.16113,11609
20260304,020000,1.1611,1.16204,1.16082,1.16105,30564
20260304,030000,1.16106,1.1611,1.15918,1.15927,78130
20260304,040000,1.15928,1.15975,1.15744,1.15936,101648
20260304,050000,1.15935,1.16043,1.1591,1.15981,88997
20260304,060000,1.15979,1.16094,1.1595,1.16082,59708
20260304,070000,1.16082,1.16105,1.15899,1.15926,57547
20260304,080000,1.15928,1.1599,1.15866,1.15948,71523
20260304,090000,1.1595,1.16178,1.15893,1.16105,79392
20260304,100000,1.16105,1.1628,1.16102,1.1616,92298
20260304,110000,1.16156,1.16169,1.15948,1.15993,112441
20260304,120000,1.15993,1.162,1.15918,1.16084,99550
20260304,130000,1.16082,1.16472,1.16079,1.16341,140613
20260304,140000,1.16341,1.16547,1.16306,1.16348,96741
20260304,150000,1.16348,1.16487,1.16257,1.16302,99900
20260304,160000,1.16302,1.16521,1.163,1.16309,120080
20260304,170000,1.16309,1.16411,1.16204,1.16239,156981
20260304,180000,1.1624,1.16404,1.16163,1.164,149504
20260304,190000,1.164,1.16461,1.16283,1.16369,102452
20260304,200000,1.16369,1.16436,1.16262,1.16328,75641
20260304,210000,1.16328,1.1804,1.16231,1.16241,61190
20260304,220000,1.16243,1.16411,1.16241,1.16396,54344
20260304,230000,1.16395,1.16437,1.1638,1.16401,44988
20260305,000000,1.16401,1.16417,1.16305,1.1633,23013
20260305,010000,1.16321,1.16341,1.16242,1.16337,4081
20260305,020000,1.16337,1.16392,1.16332,1.16346,17073
20260305,030000,1.16346,1.16453,1.16316,1.16448,42930
20260305,040000,1.16448,1.16473,1.16267,1.1628,88990
20260305,050000,1.1628,1.16319,1.1622,1.16255,66033
20260305,060000,1.16255,1.16276,1.16096,1.1613,65996
20260305,070000,1.1613,1.16146,1.16052,1.1608,48580
20260305,080000,1.1608,1.16138,1.15937,1.15944,57851
20260305,090000,1.15944,1.16161,1.15873,1.16065,91481
20260305,100000,1.16066,1.16161,1.15987,1.16047,90584
20260305,110000,1.16047,1.16053,1.15813,1.15984,111664
20260305,120000,1.15984,1.16445,1.15961,1.16225,163725
20260305,130000,1.16223,1.16315,1.1606,1.16105,84326
20260305,140000,1.16105,1.16172,1.16035,1.16111,69969
20260305,150000,1.16112,1.1625,1.1607,1.16203,81414
20260305,160000,1.16201,1.16244,1.15892,1.15972,111104
20260305,170000,1.15971,1.16088,1.1592,1.16025,140865
20260305,180000,1.16027,1.1609,1.15688,1.15828,158217
20260305,190000,1.15829,1.15868,1.15585,1.15835,147215
20260305,200000,1.15835,1.15918,1.15722,1.15877,139673
20260305,210000,1.15877,1.1792,1.15708,1.15858,130732
20260305,220000,1.15858,1.1588,1.15697,1.15727,102811
20260305,230000,1.15727,1.16104,1.15699,1.16047,138815
20260306,000000,1.16046,1.16104,1.16014,1.16084,35646
20260306,010000,1.16084,1.161,1.16037,1.16041,4859
20260306,020000,1.1607,1.16102,1.16023,1.16063,22297
20260306,030000,1.16063,1.16143,1.16049,1.16109,44126
20260306,040000,1.16109,1.16202,1.16066,1.16148,68387
20260306,050000,1.16148,1.1621,1.16139,1.16164,46925
20260306,060000,1.16162,1.1621,1.16158,1.16199,35298
20260306,070000,1.16199,1.16212,1.16126,1.16135,28648
20260306,080000,1.16134,1.16165,1.16053,1.16061,47037
20260306,090000,1.16061,1.16119,1.16014,1.16113,52656
20260306,100000,1.16113,1.16181,1.16061,1.16145,61045
20260306,110000,1.16145,1.1615,1.16012,1.16026,81315
20260306,120000,1.16027,1.16027,1.15714,1.15737,103134
20260306,130000,1.15737,1.15851,1.15724,1.15782,79594
20260306,140000,1.15782,1.15812,1.15609,1.15624,94030
20260306,150000,1.15622,1.15687,1.1552,1.15547,93053
20260306,160000,1.15547,1.15928,1.155,1.15549,187543
20260306,170000,1.15549,1.15746,1.15457,1.15717,204827
20260306,180000,1.15717,1.15927,1.15702,1.15794,201948
20260306,190000,1.15794,1.1613,1.15787,1.16053,165297
20260306,200000,1.16053,1.16096,1.15944,1.15956,138529
20260306,210000,1.15956,1.16214,1.15925,1.15982,127442
20260306,220000,1.15982,1.1822,1.15964,1.16009,86973
20260306,230000,1.16012,1.16098,1.15953,1.16057,79658
20260307,000000,1.16057,1.16182,1.16048,1.16169,51321
20260307,010000,1.1617,1.1617,1.1617,1.1617,1
20260308,210000,1.1587,1.1587,1.1556,1.156,280
20260308,220000,1.15596,1.157,1.15514,1.15527,326
20260308,230000,1.1553,1.1553,1.15441,1.1546,231
20260309,000000,1.15458,1.15573,1.15443,1.15455,5222
20260309,010000,1.15455,1.15523,1.1525,1.15356,65620
20260309,020000,1.15356,1.154,1.15208,1.1524,86044
20260309,030000,1.15243,1.15313,1.15157,1.15171,104745
20260309,040000,1.15171,1.15239,1.15067,1.1509,115150
20260309,050000,1.1509,1.15281,1.1508,1.15245,116856
20260309,060000,1.15245,1.15288,1.15122,1.15163,84319
20260309,070000,1.15163,1.15294,1.15155,1.15256,58775
20260309,080000,1.15256,1.15713,1.15235,1.15672,142183
20260309,090000,1.15675,1.15691,1.15444,1.15446,126968
20260309,100000,1.15443,1.15651,1.1535,1.15633,137336
20260309,110000,1.15633,1.15652,1.15149,1.15344,169359
20260309,120000,1.15342,1.15732,1.15307,1.15537,165532
20260309,130000,1.15537,1.15648,1.15465,1.15601,144404
20260309,140000,1.156,1.15677,1.15548,1.15609,123148
20260309,150000,1.15609,1.15684,1.15499,1.15532,126613
20260309,160000,1.1553,1.1588,1.1552,1.15757,179157
20260309,170000,1.15757,1.15781,1.15471,1.15727,226188
20260309,180000,1.15727,1.15937,1.15717,1.15914,156265
20260309,190000,1.15914,1.15993,1.15849,1.15875,118295
20260309,200000,1.15875,1.15893,1.1578,1.15784,92084
20260309,210000,1.15784,1.15842,1.15755,1.15762,81779
20260309,220000,1.15762,1.16336,1.15751,1.16084,189934
20260309,230000,1.16088,1.16374,1.16082,1.16343,57895
20260310,000000,1.1633,1.169,1.16293,1.16369,6079
20260310,010000,1.16353,1.16456,1.1622,1.16293,39911
20260310,020000,1.16293,1.16312,1.16141,1.1616,44630
20260310,030000,1.16162,1.16355,1.16111,1.1626,98835
20260310,040000,1.16259,1.16297,1.16115,1.16197,108206
20260310,050000,1.16197,1.1627,1.16114,1.16129,71749
20260310,060000,1.16129,1.16156,1.16075,1.16093,57731
20260310,070000,1.16093,1.16143,1.16066,1.16116,41192
20260310,080000,1.16116,1.16201,1.16112,1.162,50808
20260310,090000,1.162,1.16374,1.16199,1.16322,61886
20260310,100000,1.16321,1.16635,1.16275,1.16604,104640
20260310,110000,1.16602,1.1662,1.16428,1.16456,114706
20260310,120000,1.16454,1.16589,1.16435,1.16511,86049
20260310,130000,1.16511,1.16516,1.16201,1.16393,96074
20260310,140000,1.16393,1.1653,1.16359,1.1638,111036
20260310,150000,1.16383,1.16408,1.16211,1.16343,130810
20260310,160000,1.16343,1.16488,1.16288,1.1632,144654
20260310,170000,1.16319,1.16504,1.16267,1.16482,126196
20260310,180000,1.16482,1.16552,1.16393,1.16473,104440
20260310,190000,1.16473,1.16545,1.16387,1.16515,85215
20260310,200000,1.16516,1.16672,1.16411,1.16448,117824
20260310,210000,1.16451,1.16459,1.1604,1.16242,185191
20260310,220000,1.16243,1.169,1.1585,1.16141,123257
20260310,230000,1.16141,1.16153,1.1607,1.16102,34618
20260311,000000,1.16101,1.16118,1.16041,1.16091,7056
20260311,010000,1.16102,1.1613,1.16024,1.16046,12935
20260311,020000,1.16048,1.1612,1.16045,1.16109,19894
20260311,030000,1.16112,1.1625,1.16052,1.16178,69127
20260311,040000,1.16178,1.1628,1.1612,1.16266,63289
20260311,050000,1.16266,1.16292,1.16184,1.16257,44910
20260311,060000,1.16257,1.16318,1.16246,1.16303,35850
20260311,070000,1.16303,1.16351,1.16276,1.16334,30799
20260311,080000,1.16333,1.1636,1.16297,1.16327,39014
20260311,090000,1.16327,1.16408,1.16295,1.16332,52902
20260311,100000,1.16331,1.16454,1.16131,1.16167,102563
20260311,110000,1.16168,1.16213,1.16032,1.16124,102767
20260311,120000,1.16124,1.16139,1.15898,1.15917,113912
20260311,130000,1.1592,1.16116,1.15906,1.16071,79486
20260311,140000,1.16068,1.16106,1.15942,1.15944,89504
20260311,150000,1.15944,1.16055,1.15772,1.15823,129697
20260311,160000,1.15822,1.15933,1.15775,1.15916,134464
20260311,170000,1.15916,1.16126,1.15808,1.15817,191990
20260311,180000,1.15817,1.15841,1.15652,1.1566,110577
20260311,190000,1.15662,1.15766,1.15628,1.15707,96903
20260311,200000,1.15707,1.1638,1.15605,1.15711,97582
20260311,210000,1.15711,1.15743,1.15638,1.15713,67931
20260311,220000,1.15715,1.15762,1.15677,1.15729,46284
20260311,230000,1.1573,1.15735,1.15642,1.15667,23476
20260312,000000,1.15662,1.15738,1.15633,1.15736,5282
20260312,010000,1.15727,1.15738,1.1549,1.15497,25912
20260312,020000,1.15498,1.15536,1.15393,1.15425,33203
20260312,030000,1.15427,1.155,1.15336,1.15456,58286
20260312,040000,1.15458,1.15555,1.1545,1.15504,53968
20260312,050000,1.15504,1.15542,1.15318,1.15385,51655
20260312,060000,1.15388,1.15403,1.15326,1.15382,37050
20260312,070000,1.15383,1.154,1.15314,1.15329,27625
20260312,080000,1.15329,1.1545,1.15323,1.15394,55680
20260312,090000,1.15391,1.15515,1.15389,1.15475,51403
20260312,100000,1.15475,1.1553,1.15413,1.15507,61281
20260312,110000,1.1551,1.15561,1.15429,1.15471,71341
20260312,120000,1.15471,1.15612,1.15443,1.15594,62629
20260312,130000,1.15596,1.15628,1.1549,1.15576,57864
20260312,140000,1.15576,1.15662,1.15522,1.15562,69331
20260312,150000,1.1556,1.15573,1.15323,1.15392,91735
20260312,160000,1.15391,1.15503,1.15198,1.15259,141590
20260312,170000,1.15259,1.15331,1.15154,1.15204,134580
20260312,180000,1.15203,1.15284,1.15107,1.15219,150712
20260312,190000,1.15219,1.1585,1.15133,1.15218,131546
20260312,200000,1.15218,1.15319,1.15189,1.15217,95061
20260312,210000,1.15218,1.15242,1.1511,1.1512,71238
20260312,220000,1.1512,1.15184,1.15103,1.15148,60855
20260312,230000,1.15149,1.15162,1.15087,1.15113,28136
20260313,000000,1.15107,1.1512,1.15086,1.15105,3742
20260313,010000,1.15105,1.15213,1.1509,1.15186,20145
20260313,020000,1.15187,1.15232,1.15145,1.15211,23487
20260313,030000,1.15205,1.15282,1.152,1.15231,43664
20260313,040000,1.15232,1.15296,1.1514,1.15164,42286
20260313,050000,1.15164,1.15222,1.15108,1.15135,40260
20260313,060000,1.15135,1.15158,1.15045,1.1509,38208
20260313,070000,1.15088,1.15091,1.14996,1.15029,33807
20260313,080000,1.15031,1.15065,1.14996,1.15006,33875
20260313,090000,1.15006,1.15033,1.14818,1.14825,56924
20260313,100000,1.14828,1.14836,1.14537,1.14574,91038
20260313,110000,1.14574,1.14599,1.14326,1.14453,111724
20260313,120000,1.14449,1.14616,1.14448,1.14528,90040
20260313,130000,1.14528,1.14721,1.14517,1.14582,77036
20260313,140000,1.14581,1.1471,1.1455,1.14682,99456
20260313,150000,1.14682,1.14885,1.14608,1.14777,119392
20260313,160000,1.14777,1.14901,1.14733,1.14782,123667
20260313,170000,1.14782,1.14848,1.1455,1.14571,137248
20260313,180000,1.14571,1.14611,1.14342,1.1443,133641
20260313,190000,1.14431,1.14505,1.14358,1.14419,122666
20260313,200000,1.14419,1.1606,1.14336,1.14421,83924
20260313,210000,1.14421,1.14427,1.14316,1.14359,69808
20260313,220000,1.14358,1.1437,1.14197,1.1422,57554
20260313,230000,1.14221,1.1423,1.14105,1.14161,31319
20260314,000000,1.1416,1.1416,1.14146,1.1416,61
20260314,010000,1.1416,1.1416,1.1416,1.1416,1
20260315,210000,1.1412,1.14178,1.14095,1.14123,114
20260315,220000,1.14235,1.1426,1.1417,1.14248,90
20260315,230000,1.1415,1.1428,1.1415,1.14271,77
20260316,000000,1.14217,1.14282,1.14188,1.14262,4343
20260316,010000,1.14261,1.14337,1.14186,1.14295,44973
20260316,020000,1.14296,1.14356,1.14255,1.14352,46022
20260316,030000,1.14352,1.14554,1.14347,1.14547,59888
20260316,040000,1.14547,1.14564,1.14393,1.14494,67087
20260316,050000,1.14493,1.14515,1.14446,1.14478,47414
20260316,060000,1.14478,1.1454,1.14455,1.14504,34650
20260316,070000,1.14504,1.14514,1.1441,1.14413,25902
20260316,080000,1.14413,1.14434,1.14328,1.14344,35413
20260316,090000,1.14344,1.14366,1.14239,1.14315,48490
20260316,100000,1.14315,1.1435,1.14139,1.14256,67120
20260316,110000,1.14256,1.14453,1.14255,1.14447,88345
20260316,120000,1.14447,1.14527,1.14407,1.14499,70346
20260316,130000,1.14499,1.14778,1.14474,1.14753,77382
20260316,140000,1.14752,1.14871,1.14706,1.14793,72393
20260316,150000,1.14793,1.14878,1.14719,1.14738,87194
20260316,160000,1.14738,1.1501,1.14735,1.15001,99847
20260316,170000,1.15001,1.15021,1.148,1.14886,110791
20260316,180000,1.14886,1.15002,1.14801,1.14868,83959
20260316,190000,1.14868,1.14993,1.14773,1.14933,95740
20260316,200000,1.14935,1.1504,1.14901,1.14919,87347
20260316,210000,1.1492,1.15237,1.14918,1.15185,73727
20260316,220000,1.15184,1.15248,1.15054,1.15076,75498
20260316,230000,1.15074,1.15105,1.15028,1.15042,26911
20260317,000000,1.1504,1.15114,1.15028,1.15043,5316
20260317,010000,1.15043,1.1592,1.14976,1.14985,15695
20260317,020000,1.14985,1.15,1.14944,1.14979,19725
20260317,030000,1.14981,1.14984,1.14889,1.14923,38505
20260317,040000,1.14923,1.14957,1.1486,1.1493,49259
20260317,050000,1.14928,1.14986,1.14907,1.1495,26646
20260317,060000,1.1495,1.1503,1.14915,1.14918,35755
20260317,070000,1.14917,1.15,1.1489,1.14967,20327
20260317,080000,1.14968,1.14991,1.14777,1.14793,36748
20260317,090000,1.14793,1.14817,1.14657,1.14814,56305
20260317,100000,1.14816,1.15002,1.14793,1.14947,58295
20260317,110000,1.14947,1.1518,1.14874,1.15101,81856
20260317,120000,1.15101,1.15248,1.15076,1.15163,69219
20260317,130000,1.15161,1.15165,1.15036,1.1506,59477
20260317,140000,1.1506,1.1519,1.15044,1.15074,57653
20260317,150000,1.15073,1.15246,1.15042,1.15239,77634
20260317,160000,1.15239,1.15436,1.15239,1.15302,113487
20260317,170000,1.15302,1.15388,1.15205,1.1533,94952
20260317,180000,1.15331,1.15388,1.15204,1.15248,108242
20260317,190000,1.15247,1.1533,1.15179,1.15278,89591
20260317,200000,1.15278,1.1648,1.15261,1.15394,60763
20260317,210000,1.15394,1.15473,1.15382,1.15386,47969
20260317,220000,1.1539,1.15413,1.15336,1.15355,35054
20260317,230000,1.15355,1.15422,1.15348,1.1539,17353
20260318,000000,1.15373,1.15395,1.15285,1.15345,5392
20260318,010000,1.15345,1.15445,1.15342,1.15397,20468
20260318,020000,1.15394,1.15411,1.15363,1.15386,51216
20260318,030000,1.1539,1.15439,1.15317,1.15325,58148
20260318,040000,1.15325,1.15402,1.15319,1.15337,36593
20260318,050000,1.15338,1.15381,1.15317,1.15324,28381
20260318,060000,1.15324,1.15368,1.15317,1.15359,19774
20260318,070000,1.15359,1.15425,1.15357,1.15414,20714
20260318,080000,1.15414,1.1547,1.15398,1.15454,25379
20260318,090000,1.15454,1.15494,1.15391,1.15422,35152
20260318,100000,1.15421,1.15457,1.1523,1.15263,45892
20260318,110000,1.15263,1.15342,1.15175,1.15322,57641
20260318,120000,1.15322,1.15395,1.15251,1.15384,43698
20260318,130000,1.15384,1.15438,1.15334,1.15397,41334
20260318,140000,1.15397,1.15553,1.15297,1.15465,74817
20260318,150000,1.15465,1.15481,1.15053,1.15071,140033
20260318,160000,1.15073,1.15155,1.14903,1.15141,139080
20260318,170000,1.15141,1.15274,1.15039,1.15164,136484
20260318,180000,1.15164,1.15295,1.15111,1.15127,109956
20260318,190000,1.15128,1.15222,1.15065,1.15107,84376
20260318,200000,1.15107,1.15168,1.15023,1.15164,66034
20260318,210000,1.15149,1.15249,1.14766,1.14769,138910
20260318,220000,1.1477,1.1648,1.1444,1.14692,97207
20260318,230000,1.14692,1.1566,1.14493,1.14517,42712
20260319,000000,1.14512,1.14707,1.14491,1.14648,4155
20260319,010000,1.14635,1.14653,1.14506,1.14565,28146
20260319,020000,1.14565,1.1466,1.14548,1.14631,37143
20260319,030000,1.14633,1.14743,1.14618,1.14739,55415
20260319,040000,1.14739,1.14836,1.14731,1.14758,55263
20260319,050000,1.14761,1.14913,1.14714,1.14818,63563
20260319,060000,1.14818,1.14834,1.14742,1.14744,30907
20260319,070000,1.14744,1.1475,1.14666,1.14688,27810
20260319,080000,1.14688,1.1471,1.14632,1.1466,31598
20260319,090000,1.1466,1.14767,1.14607,1.1465,57152
20260319,100000,1.1465,1.14753,1.14505,1.14524,107576
20260319,110000,1.14524,1.14592,1.14427,1.14507,123337
20260319,120000,1.14508,1.14881,1.14508,1.14799,153122
20260319,130000,1.148,1.14803,1.14661,1.14736,92587
20260319,140000,1.14737,1.14814,1.14655,1.14794,81013
20260319,150000,1.14795,1.149,1.1462,1.14869,153737
20260319,160000,1.14869,1.15271,1.14691,1.15178,220695
20260319,170000,1.15175,1.15282,1.15005,1.15163,193986
20260319,180000,1.15163,1.15388,1.1498,1.15141,150099
20260319,190000,1.1514,1.15378,1.15115,1.15355,147447
20260319,200000,1.15357,1.15675,1.15354,1.156,102282
20260319,210000,1.156,1.15842,1.15506,1.15836,90216
20260319,220000,1.15836,1.16161,1.15768,1.15845,165882
20260319,230000,1.15845,1.159,1.15801,1.15881,31360
20260320,000000,1.15881,1.1589,1.15794,1.15804,3772
20260320,010000,1.15813,1.1595,1.15771,1.1578,26612
20260320,020000,1.1578,1.15816,1.1574,1.15762,28477
20260320,030000,1.15762,1.158,1.15707,1.15735,42611
20260320,040000,1.15735,1.15769,1.15632,1.15648,54332
20260320,050000,1.15648,1.1568,1.15614,1.15634,35147
20260320,060000,1.15634,1.1564,1.15559,1.15565,28911
20260320,070000,1.15565,1.156,1.15547,1.15554,19991
20260320,080000,1.15554,1.15612,1.1552,1.15524,30594
20260320,090000,1.15524,1.15661,1.15521,1.15589,36586
20260320,100000,1.15588,1.15751,1.15553,1.15727,75724
20260320,110000,1.15732,1.15807,1.15673,1.15677,79309
20260320,120000,1.15676,1.15728,1.15475,1.15483,90020
20260320,130000,1.15486,1.15626,1.15348,1.15597,91565
20260320,140000,1.15597,1.158,1.15571,1.15712,78620
20260320,150000,1.15714,1.15798,1.15618,1.15643,120480
20260320,160000,1.15643,1.1566,1.15397,1.15409,139689
20260320,170000,1.15409,1.15438,1.15243,1.15346,166586
20260320,180000,1.15347,1.15578,1.1444,1.15419,156969
20260320,190000,1.15421,1.15665,1.1541,1.15591,111522
20260320,200000,1.15594,1.15705,1.15494,1.15577,112374
20260320,210000,1.15577,1.15717,1.15473,1.15503,114045
20260320,220000,1.15503,1.1648,1.1444,1.15582,93137
20260320,230000,1.15582,1.15718,1.1444,1.15694,33936
20260321,000000,1.1569,1.1574,1.1569,1.1569,1869
20260321,010000,1.1569,1.1569,1.1569,1.1569,0
20260322,210000,1.15509,1.15517,1.15365,1.15369,147
20260322,220000,1.15369,1.1543,1.15353,1.1539,126
20260322,230000,1.15372,1.1538,1.1534,1.1537,69
20260323,000000,1.15346,1.15438,1.15338,1.15396,2997
20260323,010000,1.15397,1.15624,1.15396,1.15579,37285
20260323,020000,1.15577,1.15647,1.15566,1.15618,47422
20260323,030000,1.15618,1.15642,1.15383,1.15442,94609
20260323,040000,1.1544,1.15616,1.15437,1.1554,106045
20260323,050000,1.15542,1.15572,1.15426,1.15466,67226
20260323,060000,1.15466,1.15503,1.15422,1.15468,46209
20260323,070000,1.15468,1.15514,1.15453,1.15501,33399
20260323,080000,1.15503,1.15523,1.15337,1.15338,50661
20260323,090000,1.15338,1.15343,1.152,1.15303,85871
20260323,100000,1.15303,1.15403,1.15232,1.1527,112149
20260323,110000,1.1527,1.15461,1.15256,1.15295,134609
20260323,120000,1.15295,1.15345,1.14908,1.14946,113027
20260323,130000,1.14946,1.15013,1.14842,1.14856,102763
20260323,140000,1.14856,1.162,1.14854,1.1556,290273
20260323,150000,1.15557,1.16145,1.15456,1.16122,239565
20260323,160000,1.16123,1.16153,1.15796,1.15996,246024
20260323,170000,1.15994,1.16398,1.15926,1.16149,235615
20260323,180000,1.1615,1.1631,1.15817,1.15858,210189
20260323,190000,1.15858,1.16006,1.1576,1.15908,187849
20260323,200000,1.15908,1.16096,1.15863,1.16018,148777
20260323,210000,1.16016,1.16373,1.15914,1.1635,128074
20260323,220000,1.1635,1.16353,1.16122,1.16132,80424
20260323,230000,1.16132,1.16152,1.16073,1.16112,25931
20260324,000000,1.16102,1.1615,1.1487,1.16143,3660
20260324,010000,1.16143,1.16175,1.16071,1.16143,25263
20260324,020000,1.1614,1.16157,1.16054,1.16079,34050
20260324,030000,1.16079,1.16086,1.15806,1.15883,103846
20260324,040000,1.15883,1.15959,1.15781,1.15843,102659
20260324,050000,1.15843,1.15923,1.15825,1.15857,79773
20260324,060000,1.15857,1.15891,1.1581,1.15828,52197
20260324,070000,1.15828,1.15833,1.15753,1.158,36956
20260324,080000,1.158,1.15891,1.15754,1.15834,71195
20260324,090000,1.15834,1.15923,1.15787,1.15918,86238
20260324,100000,1.15918,1.16177,1.15888,1.16085,117345
20260324,110000,1.16084,1.16092,1.15813,1.15879,130994
20260324,120000,1.15879,1.1597,1.15783,1.15945,94819
20260324,130000,1.15946,1.15963,1.15829,1.1592,77922
20260324,140000,1.15919,1.16006,1.15785,1.1589,92192
20260324,150000,1.15892,1.15993,1.15809,1.15845,118115
20260324,160000,1.15845,1.15906,1.15664,1.15773,174665
20260324,170000,1.15773,1.16068,1.15769,1.15888,179884
20260324,180000,1.15893,1.15973,1.15754,1.15774,155810
20260324,190000,1.15776,1.15924,1.1525,1.15825,103490
20260324,200000,1.15823,1.1584,1.15567,1.15759,160077
20260324,210000,1.15759,1.15925,1.15673,1.15821,130700
20260324,220000,1.15819,1.15928,1.15817,1.15854,78224
20260324,230000,1.15854,1.16282,1.15824,1.16069,109538
20260325,000000,1.1607,1.1613,1.15993,1.16086,6021
20260325,010000,1.16086,1.16189,1.16038,1.1614,33451
20260325,020000,1.16139,1.16183,1.16082,1.16136,35145
20260325,030000,1.16134,1.16306,1.16119,1.1623,85072
20260325,040000,1.1623,1.16243,1.16115,1.1612,79663
20260325,050000,1.1612,1.16129,1.16009,1.16037,52639
20260325,060000,1.16039,1.16056,1.16003,1.16034,38939
20260325,070000,1.16035,1.16041,1.15969,1.15976,31771
20260325,080000,1.15978,1.15982,1.15885,1.1592,44754
20260325,090000,1.1592,1.15997,1.15866,1.15959,51995
20260325,100000,1.15958,1.16052,1.1588,1.15975,79101
20260325,110000,1.15975,1.16165,1.15902,1.16026,119051
20260325,120000,1.16027,1.16093,1.1591,1.15989,81590
20260325,130000,1.15988,1.16056,1.15955,1.16043,73516
20260325,140000,1.16041,1.16115,1.15938,1.16051,76578
20260325,150000,1.16051,1.16136,1.15862,1.15911,134009
20260325,160000,1.15911,1.15988,1.15712,1.15725,130280
20260325,170000,1.15728,1.15877,1.1566,1.15858,136241
20260325,180000,1.15858,1.15893,1.15623,1.15697,136625
20260325,190000,1.15695,1.15765,1.1513,1.15673,117102
20260325,200000,1.15673,1.15838,1.15644,1.15783,87021
20260325,210000,1.15783,1.15811,1.15604,1.15661,74457
20260325,220000,1.15661,1.15665,1.15588,1.15631,72052
20260325,230000,1.15632,1.15635,1.15555,1.15582,25040
20260326,000000,1.15583,1.15613,1.15559,1.15578,3991
20260326,010000,1.156,1.15624,1.15554,1.15602,13856
20260326,020000,1.15601,1.1562,1.15584,1.15611,17330
20260326,030000,1.15611,1.1565,1.15537,1.1558,43557
20260326,040000,1.15581,1.1567,1.15578,1.1564,41919
20260326,050000,1.1564,1.15657,1.15544,1.15585,36142
20260326,060000,1.15587,1.15695,1.15575,1.15684,30973
20260326,070000,1.15684,1.15724,1.15669,1.15692,23061
20260326,080000,1.15691,1.157,1.15574,1.15575,40623
20260326,090000,1.15577,1.1567,1.15514,1.15663,52044
20260326,100000,1.15663,1.15666,1.15503,1.15536,62090
20260326,110000,1.15536,1.1561,1.15472,1.15596,74290
20260326,120000,1.15596,1.1565,1.15522,1.15594,71037
20260326,130000,1.15594,1.15651,1.15542,1.1557,64065
20260326,140000,1.1557,1.15586,1.1523,1.15239,62648
